10.0,10.0,0.3,786.4021284561709
10.0,8.99999999999849,0.3,767.5103538339872
10.0,10.0,0.4,786.2358371240541
9.267949192429167,9.267949192428762,0.3,705.7155176006513
8.999999999999998,10.0,0.4,675.0769087271578
10.0,8.99999999999849,0.4,767.28974465388
8.999999999999998,10.0,0.3,674.9592937174212
9.267949192429878,9.267949192429473,0.4,705.4041786536474
9.170502595850543,8.494067683004245,0.4,663.0759048738062
8.440933898609122,9.061456560229269,0.4,498.8839575204547
10.0,7.999999999996978,0.3,763.2810522833527
9.151270654711563,8.497774273222287,0.3,658.5678685928202
7.999999999999996,10.0,0.3,449.736083497709
8.417309296864582,9.059162456793945,0.3,491.16227345505956
10.0,7.999999999996978,0.4,762.2700741626581
7.999999999999996,10.0,0.4,449.22151631617595
9.133974596214248,7.499999999996216,0.4,661.6111062229688
9.133974596214212,7.499999999995566,0.3,660.6675305274341
8.349629124289908,8.01846193597961,0.3,310.4275487582732
8.38053117003839,7.99999999999693,0.4,325.73755401522504
10.0,6.999999999995455,0.3,866.7878450017962
10.0,6.999999999995455,0.4,866.5571920249065
7.459788032324139,9.204077431036596,0.4,174.34433609733642
7.752464149930933,8.50250690657893,0.4,43.169017057942774
9.133974596214571,6.499999999995268,0.4,819.0906653616516
10.0,5.999999999993932,0.4,1136.3065658916246
6.999999999999994,10.0,0.3,219.23952840517563
7.443325428706417,9.181466939758156,0.3,162.6208811141219
7.708964188821461,8.450085557731956,0.3,3.7837351567970585
8.267949192429603,6.999999999994607,0.3,144.09365432996952
9.133974596214715,6.499999999994611,0.3,819.0927806230641
10.0,5.999999999993932,0.3,1135.490152519847
6.999999999999994,10.0,0.4,219.7975406168937
8.14467371146252,6.97248307958788,0.4,70.55815013416996
9.133974596214486,5.499999999993669,0.3,1233.623932285276
6.999999999999989,8.464101615138189,0.4,-466.7243124716528
7.481067648683023,7.782898926493668,0.4,-249.29167257929393
9.063935249344894,5.371453199815258,0.4,1275.8955366473883
8.381612442417184,6.031707726024806,0.4,646.58555657964
10.0,4.999999999992411,0.3,1547.629201686017
9.345603367228453,4.486948914063392,0.4,1707.172951822306
10.0,3.999999999991027,0.4,1932.6666040046546
10.0,3.999999999991027,0.3,1933.1738891200375
10.0,4.999999999992411,0.4,1547.3927584732269
10.0,2.99999999999391,0.3,2180.2778127933607
9.133974596214474,3.499999999993627,0.3,2006.043565947893
6.499999999999992,9.13397459621556,0.4,17.492075429273683
6.494608585035037,9.15832191688986,0.3,24.720168714118792
7.400958739741274,7.580134223855079,0.3,-290.495393466868
6.933598354505119,8.41120223227299,0.3,-500.7363115205609
8.267949192429771,5.999999999994495,0.3,606.1167794006943
10.0,2.99999999999391,0.4,2179.5192648936295
5.999999999999991,10.0,0.3,142.6282092772215
9.13397459621425,4.499999999993099,0.3,1676.6773795830893
9.111456979281748,3.490798000978586,0.4,2005.9629746473097
9.342164124254303,2.530467821873598,0.4,2223.9466330282826
5.999999999999991,10.0,0.4,143.42408019529097
6.500000000000322,7.794228634060569,0.4,-312.26367739174316
6.49548830194553,7.758038910900483,0.3,-309.87455940136323
7.00000029825485,6.928204404384253,0.4,-373.6438948053994
7.401923788645712,6.499999999994582,0.3,-236.44135867816905
7.499999999998615,6.062177826490709,0.4,114.1906636142654
8.267949192429198,4.999999999994285,0.3,1235.554737124997
10.0,1.999999999996827,0.3,2384.361877720137
9.150980693205435,2.495594254568938,0.3,2211.3952745511133
8.526567171614214,4.387063540670002,0.4,1610.477308439352
10.0,1.999999999996827,0.4,2384.5161614366334
6.000000000000471,8.464101615138205,0.4,-100.09512068543651
5.49999999999999,9.133974596215559,0.4,83.7028107596108
8.043381969719839,5.21842941583198,0.4,1027.9332426271992
9.09430275255808,1.59182561905644,0.4,2367.029646769837
10.0,0.9999999999991893,0.3,2547.776226115638
9.153227954945365,1.504237369278719,0.3,2383.872539057877
10.0,0.9999999999991893,0.4,2548.320720253259
6.011386685587952,8.348868108547627,0.3,-124.0504852911366
5.499999999999989,9.133974596215559,0.3,83.6484908948386
4.999999999999989,10.0,0.3,99.67107461345397
6.529860486997901,6.962010362748337,0.3,-201.0952195185314
7.401923788645011,5.499999999995116,0.3,593.2676003786851
8.267949192428594,3.999999999994238,0.3,1719.5192703058224
8.50506088943169,2.569715489342227,0.4,2125.539492708601
9.267949192432082,0.7320508075672936,0.3,2530.9877916101877
8.03125218580388,3.479067056144238,0.4,1856.7240580703606
8.267949192428734,2.99999999999468,0.3,2011.3494059550137
10.0,0.0,0.3,2615.590557402751
4.999999999999989,10.0,0.4,99.42062084442284
5.500000000000322,7.794228634061549,0.4,36.01314221659153
6.498517772270192,6.063054378347321,0.4,366.9876077174833
6.539691495535822,5.993430139588523,0.3,400.8462630383153
6.999256629734686,5.200448178081598,0.4,815.6687767638304
7.526115583243736,4.356764281003003,0.4,1419.7758814167082
7.401923788644099,4.499999999995177,0.3,1326.4111241145597
9.267949192432082,0.7320508075672936,0.4,2530.808442699529
10.0,0.0,0.4,2615.9190840722804
5.026000103482758,8.329342895353427,0.3,95.21501104405496
5.000000000000346,8.46410161513872,0.4,91.49496370791994
4.499999999999988,9.154700538379128,0.3,23.69066224098637
5.6016372428954,7.487979627078381,0.3,43.830042536973025
6.000001789531758,6.92821027492832,0.4,32.702961983246965
8.350732415644046,1.96932815815587,0.3,2222.1019424912056
8.46932121896353,0.8212753751730706,0.4,2424.611274586178
7.401923788643182,3.499999999995199,0.3,1740.9800945714044
7.500713954935371,2.600483729740843,0.4,1963.6708076473917
8.99999999999849,0.0,0.4,2555.5857146114176
4.499999999999988,9.13397459621556,0.4,23.822354967996336
3.999999999999988,10.0,0.3,-105.31385733571518
5.648632502391722,6.468872885820713,0.3,363.3568149151521
6.535898384860137,4.999999999996048,0.3,943.8416013473895
8.005910765555106,1.703018238309109,0.4,2223.9210953095967
8.417746524232438,0.9393806484390703,0.3,2402.8468128750146
8.99999999999849,0.0,0.3,2555.8441022896436
3.999999999999988,10.0,0.4,-105.28678814291519
4.500000000000322,7.794228634062532,0.4,189.78632949240247
4.663800145491175,7.66083316059734,0.3,215.77373314873418
5.000010737193195,6.928245498187806,0.4,390.9529740356193
5.499150873974045,6.062719942535471,0.4,572.7119520603079
6.492674560820848,4.339554744633665,0.4,1246.1884329786885
7.006378745071409,3.47366351940421,0.4,1666.3034209072528
7.389290178043194,2.422503195563472,0.3,1975.8051775604984
4.07403907657568,8.32836917607853,0.3,2.520787710609896
3.499999999999986,9.133974596215559,0.3,-308.4771603021999
3.499999999999986,9.133974596215559,0.4,-306.6507676332189
5.674298276863151,5.492335162855353,0.3,778.2517157348798
5.99557494904483,5.198770653683318,0.4,872.9480576928761
6.534815724911703,4.001875222032391,0.3,1372.2415037224935
7.706914606466694,1.548030450494985,0.3,2194.9966438639667
7.999999999996978,0.0,0.4,2416.4271796807548
7.999999999996978,0.0,0.3,2416.748308241482
7.491826982382987,0.8613067098666272,0.4,2260.3837672727573
4.000000000000156,8.464101615139342,0.4,-35.81759415276493
2.999999999999985,10.0,0.3,-510.61910922743283
4.747223250267613,6.901923788645198,0.3,441.08085933668
4.799084261790446,5.975558234008489,0.3,710.2979361330431
5.670610530373037,4.498722527139995,0.3,1081.9765429977151
6.998372964081058,1.731111437947565,0.4,2009.3475656110186
6.526076202394294,3.04398024786391,0.3,1638.5401975499155
2.999999999999985,10.0,0.4,-511.41749590914304
3.907538772288301,7.42756831372774,0.3,223.25978775063732
3.500000000000319,7.794228634063523,0.4,-26.51464389265661
4.999357453582352,5.196585089908668,0.4,893.1702189115649
5.999174080537239,3.466502786216969,0.4,1365.9183877913358
5.496696851958685,4.332352959179117,0.4,1087.9470339292377
6.499999999994582,2.59807621135429,0.4,1711.1505696663887
7.443325428702016,0.8185330602412668,0.3,2253.251597741834
6.933478485711776,1.590407190075247,0.3,2010.7615218104995
3.032388746568079,8.14597869535816,0.3,-337.65406182386675
2.540998849578607,9.184537499732263,0.4,-1045.7764524238823
2.999999999999982,8.464101615140157,0.4,-458.18331309115473
4.000104108666912,6.928304352220421,0.4,435.8857232325692
4.499960314493524,6.062330312013041,0.4,713.0408755459221
4.804708051472068,4.998509614998033,0.3,928.1378162140344
6.542320010042752,2.250062651574453,0.3,1779.2833438526245
1.999999999999982,10.0,0.4,-460.29130189999876
2.506386843926871,9.138497842910553,0.3,-1059.658284351736
3.922544917775852,6.467506221632835,0.3,614.7200462480839
3.934664300336157,5.490195124784039,0.3,857.7749790034884
5.662639472091612,3.512528805071841,0.3,1235.1234459891023
5.999772971727477,1.73191973273914,0.4,1604.4404928879658
6.498637830392512,0.8652389547987598,0.4,1964.7532387832105
6.999999999995455,0.0,0.4,2180.0025095736037
5.746797967969018,2.554075011502986,0.3,1351.0399781031865
1.999999999999982,10.0,0.3,-458.31139334255334
3.000128074362335,6.928295791625146,0.4,361.60926845332966
3.071797842489187,6.999998141916349,0.3,332.5171906439609
